_id,Quran,aya,api,url,hadith_ids
aa916619d7a7006d9e13a9df9fb288c1,Quran 5:24,اذهب أنت وربك فقاتلا,nindex.php?page=tafseer&surano=5&ayano=24,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=5&ayano=24,['bukhari-03736']
e630337423679202054cbadf94cf93e5,Quran 22:19,هذان خصمان اختصموا في ربهم,nindex.php?page=tafseer&surano=22&ayano=19,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=22&ayano=19,"['bukhari-03749', 'bukhari-03751', 'bukhari-04466', 'bukhari-03748']"
ba346e8a059450798be5241d30961574,Quran 14:28,الذين بدلوا نعمة الله كفرا,nindex.php?page=tafseer&surano=14&ayano=28,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=14&ayano=28,['bukhari-03758']
13a9051af876d601a78b32f02622c4bc,Quran 33:5,ادعوهم لآبائهم,nindex.php?page=tafseer&surano=33&ayano=5,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=33&ayano=5,['bukhari-03778']
f8c71bcd9296c5dccceb3792a92acc04,Quran 59:2,هو الذي أخرج الذين كفروا من أهل الكتاب من ديارهم لأول الحشر ما ظننتم أن يخرجوا,nindex.php?page=tafseer&surano=59&ayano=2,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=59&ayano=2,['bukhari-03804']
a1abe5270d0339aa8269dc72cfe797a9,Quran 59:5,ما قطعتم من لينة أو تركتموها قائمة على أصولها فبإذن الله,nindex.php?page=tafseer&surano=59&ayano=5,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=59&ayano=5,['bukhari-03807']
76d35f87d3f0700530278ce816d8340a,Quran 59:6,وما أفاء الله على رسوله منهم فما أوجفتم عليه من خيل ولا ركاب إلى قوله قدير,nindex.php?page=tafseer&surano=59&ayano=6,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=59&ayano=6,['bukhari-03809']
5a057060d833d9bca817ec21a9db4a4d,Quran 33:23,من المؤمنين رجال صدقوا ما عاهدوا الله عليه فمنهم من قضى نحبه ومنهم من ينتظر,nindex.php?page=tafseer&surano=33&ayano=23,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=33&ayano=23,['bukhari-03823']
5248dedc5f46482f775b1a7ef0d9aa86,Quran 4:88,فما لكم في المنافقين فئتين والله أركسهم بما كسبوا,nindex.php?page=tafseer&surano=4&ayano=88,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=4&ayano=88,['bukhari-03824']
db971492cb2ed3ab790f622af3741b69,Quran 3:122,إذ همت طائفتان منكم أن تفشلا والله وليهما وعلى الله فليتوكل المؤمنون,nindex.php?page=tafseer&surano=3&ayano=122,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=3&ayano=122,['bukhari-03825']
78b0511ad9ad0af4fc5829b6dadbef8a,Quran 3:122,إذ همت طائفتان منكم أن تفشلا,nindex.php?page=tafseer&surano=3&ayano=122,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=3&ayano=122,"['bukhari-04282', 'bukhari-03825']"
b65830b50101c21bf3d6a366dbbdc05e,Quran 3:155,إن الذين تولوا منكم يوم التقى الجمعان إنما استزلهم الشيطان ببعض ما كسبوا ولقد عفا الله عنهم إن الله غفور حليم,nindex.php?page=tafseer&surano=3&ayano=155,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=3&ayano=155,['bukhari-03839']
a9e78bb9b3f9356813a7307f96a5aba1,Quran 3:128,ليس لك من الأمر شيء أو يتوب عليهم أو يعذبهم فإنهم ظالمون,nindex.php?page=tafseer&surano=3&ayano=128,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=3&ayano=128,"['bukhari-03842', 'bukhari-06914']"
daf938cb3eb5198a7ab2b7c9627fad80,Quran 3:128,ليس لك من الأمر شيء,nindex.php?page=tafseer&surano=3&ayano=128,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=3&ayano=128,"['bukhari-04284', 'bukhari-04283', 'bukhari-06029', 'bukhari-03842', 'bukhari-06914']"
1592a58ad7ad69e2ccc84afb268d2131,Quran 3:128,ليس لك من الأمر شيء إلى قوله فإنهم ظالمون,nindex.php?page=tafseer&surano=3&ayano=128,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=3&ayano=128,"['bukhari-03842', 'bukhari-04283']"
f897d836d38b171d03c0ad157dc4c6de,Quran 3:172,الذين استجابوا لله والرسول,nindex.php?page=tafseer&surano=3&ayano=172,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=3&ayano=172,['bukhari-03849']
7679213bf57cd035f27628b8ceae663e,Quran 3:172,الذين استجابوا لله والرسول من بعد ما أصابهم القرح للذين أحسنوا منهم واتقوا أجر عظيم,nindex.php?page=tafseer&surano=3&ayano=172,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=3&ayano=172,['bukhari-03849']
e0258eabef40d5c37961f5a02f1062ff,Quran 46:28,إفكهم,nindex.php?page=tafseer&surano=46&ayano=28,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=46&ayano=28,['bukhari-03910']
7e78d265b2b362e7ae80cf37556abdee,Quran 51:9,يؤفك عنه من أفك,nindex.php?page=tafseer&surano=51&ayano=9,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=51&ayano=9,['bukhari-03910']
d9698ba26fa7c3dbc3d9a103e69699f2,Quran 24:22,ولا يأتل أولو الفضل منكم إلى قوله غفور رحيم,nindex.php?page=tafseer&surano=24&ayano=22,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=24&ayano=22,['bukhari-03910']
e501349963aab7e1b8fd782860c98cfa,Quran 12:18,والله المستعان على ما تصفون,nindex.php?page=tafseer&surano=12&ayano=18,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=12&ayano=18,['bukhari-03912']
dfa60da210a225c415be528c65cee14a,Quran 60:1,يا أيها الذين آمنوا لا تتخذوا عدوي وعدوكم أولياء تلقون إليهم بالمودة وقد كفروا بما جاءكم من الحق إلى قوله فقد ضل سواء السبيل,nindex.php?page=tafseer&surano=60&ayano=1,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=60&ayano=1,['bukhari-04025']
b0f931c72984330ddbd25982b314b97f,Quran 34:49,جاء الحق وما يبدئ الباطل وما يعيد,nindex.php?page=tafseer&surano=34&ayano=49,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=34&ayano=49,"['bukhari-04443', 'bukhari-04036']"
e064e004514046ed30d728fd48878da9,Quran 9:25,ويوم حنين إذ أعجبتكم كثرتكم فلم تغن عنكم شيئا وضاقت عليكم الأرض بما رحبت ثم وليتم مدبرين ثم أنزل الله سكينته إلى قوله غفور رحيم,nindex.php?page=tafseer&surano=9&ayano=25,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=9&ayano=25,['bukhari-04060']
d4f47562c0fb04aba82cb3f4857ff1ba,Quran 5:3,اليوم أكملت لكم دينكم وأتممت عليكم نعمتي ورضيت لكم الإسلام دينا,nindex.php?page=tafseer&surano=5&ayano=3,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=5&ayano=3,['bukhari-04145']
400a95894bb108fa236f2d58242e580a,Quran 9:118,وعلى الثلاثة الذين خلفوا,nindex.php?page=tafseer&surano=9&ayano=118,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=9&ayano=118,"['bukhari-04156', 'bukhari-06312', 'bukhari-04399']"
bf163413707aae724030cf7f6dbd5770,Quran 9:117,لقد تاب الله على النبي والمهاجرين والأنصار إلى قوله وكونوا مع الصادقين,nindex.php?page=tafseer&surano=9&ayano=117,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=9&ayano=117,"['bukhari-04156', 'bukhari-04401']"
81b0ac8b9f72d00118d4420c05d448df,Quran 9:95,سيحلفون بالله لكم إذا انقلبتم إلى قوله فإن الله لا يرضى عن القوم الفاسقين,nindex.php?page=tafseer&surano=9&ayano=95,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=9&ayano=95,['bukhari-04156']
4b18da950c6ab1096eab44cb57544bd9,Quran 39:30,إنك ميت وإنهم ميتون ثم إنكم يوم القيامة عند ربكم تختصمون,nindex.php?page=tafseer&surano=39&ayano=30,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=39&ayano=30,['bukhari-04166']
dd9f2cb7b6445c6277eeafce663ba244,Quran 107:1,بالدين,nindex.php?page=tafseer&surano=107&ayano=1,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=107&ayano=1,['bukhari-04204']
e3a2eaa130456581485bd140afeeb7d1,Quran 56:86,مدينين,nindex.php?page=tafseer&surano=56&ayano=86,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=56&ayano=86,['bukhari-04204']
b5033b71d7cc43a9a94247f77b384fb8,Quran 8:24,استجيبوا لله وللرسول إذا دعاكم لما يحييكم,nindex.php?page=tafseer&surano=8&ayano=24,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=8&ayano=24,['bukhari-04204']
1cb4c2081c303b49bd81d092cbb54ebe,Quran 2:31,وعلم آدم الأسماء كلها,nindex.php?page=tafseer&surano=2&ayano=31,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=2&ayano=31,['bukhari-04206']
9f4ade8ae47a4647e1f40fee75548e6a,Quran 2:57,وظللنا عليكم الغمام وأنزلنا عليكم المن والسلوى كلوا من طيبات ما رزقناكم وما ظلمونا ولكن كانوا أنفسهم يظلمون,nindex.php?page=tafseer&surano=2&ayano=57,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=2&ayano=57,['bukhari-04208']
e30927d549bf11378598141cedae460b,Quran 2:97,من كان عدوا لجبريل,nindex.php?page=tafseer&surano=2&ayano=97,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=2&ayano=97,['bukhari-04210']
199dd62c82c64e700645ad21bf27882a,Quran 2:97,من كان عدوا لجبريل فإنه نزله على قلبك بإذن الله,nindex.php?page=tafseer&surano=2&ayano=97,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=2&ayano=97,['bukhari-04210']
0e48a8de09a6c095c7a37cb62ed4ac28,Quran 2:106,ما ننسخ من آية أو ننسها نأت بخير منها,nindex.php?page=tafseer&surano=2&ayano=106,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=2&ayano=106,['bukhari-04211']
b2a4d00e5fb645f6dbc511488ead592a,Quran 2:116,وقالوا اتخذ الله ولدا سبحانه,nindex.php?page=tafseer&surano=2&ayano=116,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=2&ayano=116,['bukhari-04212']
5d9c9281a47faa3b8427c4f95a1c06fd,Quran 2:125,مثابة,nindex.php?page=tafseer&surano=2&ayano=125,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=2&ayano=125,['bukhari-04213']
c29283ef8ed13d518ee0290f0e4ad493,Quran 66:5,عسى ربه إن طلقكن أن يبدله أزواجا خيرا منكن مسلمات,nindex.php?page=tafseer&surano=66&ayano=5,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=66&ayano=5,['bukhari-04213']
238ec00d51b9e38a88cd122f90950bf4,Quran 2:127,وإذ يرفع إبراهيم القواعد من البيت وإسماعيل ربنا تقبل منا إنك أنت السميع العليم,nindex.php?page=tafseer&surano=2&ayano=127,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=2&ayano=127,['bukhari-04214']
3d0b69c39ab2ed0c46323b3bd399c271,Quran 24:60,والقواعد من النساء,nindex.php?page=tafseer&surano=24&ayano=60,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=24&ayano=60,['bukhari-04214']
bd87a40c6bb7019bf25e7da7af3d7881,Quran 2:136,قولوا آمنا بالله وما أنزل إلينا,nindex.php?page=tafseer&surano=2&ayano=136,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=2&ayano=136,['bukhari-04215']
4fbdc74a9e9bbceef377bb0b19b8556b,Quran 2:136,آمنا بالله وما أنزل إلينا,nindex.php?page=tafseer&surano=2&ayano=136,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=2&ayano=136,['bukhari-04215']
b6c5fa39cd5279e541452c0ae490a61a,Quran 2:142,سيقول السفهاء من الناس ما ولاهم عن قبلتهم التي كانوا عليها قل لله المشرق والمغرب يهدي من يشاء إلى صراط مستقيم,nindex.php?page=tafseer&surano=2&ayano=142,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=2&ayano=142,['bukhari-04216']
4183d9e13d8c5f35a0da27a1f067d317,Quran 2:143,وما كان الله ليضيع إيمانكم إن الله بالناس لرءوف رحيم,nindex.php?page=tafseer&surano=2&ayano=143,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=2&ayano=143,['bukhari-04216']
c38505dbda3aa2aa64e8eef1b98bcfca,Quran 2:143,وكذلك جعلناكم أمة وسطا لتكونوا شهداء على الناس ويكون الرسول عليكم شهيدا,nindex.php?page=tafseer&surano=2&ayano=143,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=2&ayano=143,['bukhari-04217']
4997ee0359aac1aa62d77a3e82661abe,Quran 2:143,ويكون الرسول عليكم شهيدا,nindex.php?page=tafseer&surano=2&ayano=143,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=2&ayano=143,['bukhari-04217']
ddfd498cf97a14148649d8ea7a1c1b1b,Quran 2:143,وما جعلنا القبلة التي كنت عليها إلا لنعلم من يتبع الرسول ممن ينقلب على عقبيه وإن كانت لكبيرة إلا على الذين هدى الله وما كان الله ليضيع إيمانكم إن الله بالناس لرءوف رحيم,nindex.php?page=tafseer&surano=2&ayano=143,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=2&ayano=143,['bukhari-04218']
66ad044077934762dda7cefad48b8f0f,Quran 2:144,قد نرى تقلب وجهك في السماء فلنولينك قبلة ترضاها فول وجهك شطر المسجد الحرام إلى عما تعملون,nindex.php?page=tafseer&surano=2&ayano=144,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=2&ayano=144,['bukhari-04219']
d605ba9259c723d64302ea9efeb58222,Quran 2:145,ولئن أتيت الذين أوتوا الكتاب بكل آية ما تبعوا قبلتك إلى قوله إنك إذا لمن الظالمين,nindex.php?page=tafseer&surano=2&ayano=145,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=2&ayano=145,['bukhari-04220']
a2d3c6cd5a468903f4e17ce2fd384ead,Quran 2:146,الذين آتيناهم الكتاب يعرفونه كما يعرفون أبناءهم وإن فريقا منهم ليكتمون الحق إلى قوله فلا تكونن من الممترين,nindex.php?page=tafseer&surano=2&ayano=146,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=2&ayano=146,['bukhari-04221']
b4a3828981a15076cb20d20850a9c21a,Quran 2:148,ولكل وجهة هو موليها فاستبقوا الخيرات أينما تكونوا يأت بكم الله جميعا إن الله على كل شيء قدير,nindex.php?page=tafseer&surano=2&ayano=148,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=2&ayano=148,['bukhari-04222']
ad77aef09288fedd1429d549ec109763,Quran 2:149,ومن حيث خرجت فول وجهك شطر المسجد الحرام وإنه للحق من ربك وما الله بغافل عما تعملون,nindex.php?page=tafseer&surano=2&ayano=149,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=2&ayano=149,['bukhari-04223']
21f7d1d75a1c17c32cee4f6aee591880,Quran 2:149,ومن حيث خرجت فول وجهك شطر المسجد الحرام وحيثما كنتم فولوا وجوهكم شطره إلى قوله ولعلكم تهتدون,nindex.php?page=tafseer&surano=2&ayano=149,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=2&ayano=149,['bukhari-04224']
d3c8957270ed6f7fa658c8c341728c72,Quran 2:158,إن الصفا والمروة من شعائر الله فمن حج البيت أو اعتمر فلا جناح عليه أن يطوف بهما ومن تطوع خيرا فإن الله شاكر عليم,nindex.php?page=tafseer&surano=2&ayano=158,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=2&ayano=158,['bukhari-04225']
de42bb80987cb88f2d01e4f67bce19d0,Quran 2:165,ومن الناس من يتخذ من دون الله أندادا يحبونهم كحب الله,nindex.php?page=tafseer&surano=2&ayano=165,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=2&ayano=165,['bukhari-04227']
2990e1985708f728de6987a0de53ecd0,Quran 2:178,يا أيها الذين آمنوا كتب عليكم القصاص في القتلى الحر بالحر إلى قوله عذاب أليم,nindex.php?page=tafseer&surano=2&ayano=178,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=2&ayano=178,['bukhari-04228']
9477d932ca2bee49b2fd308c863ee298,Quran 2:178,عفي,nindex.php?page=tafseer&surano=2&ayano=178,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=2&ayano=178,['bukhari-04228']
9c89e960421aeb1e0846b7469440d8a5,Quran 2:185,فمن شهد منكم الشهر فليصمه,nindex.php?page=tafseer&surano=2&ayano=185,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=2&ayano=185,['bukhari-04236']
97fbab6f3f166be16564fd8b78694747,Quran 2:184,وعلى الذين [ ص: 1639 ] يطيقونه فدية طعام مسكين,nindex.php?page=tafseer&surano=2&ayano=184,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=2&ayano=184,['bukhari-04237']
0a713d4de5a575c15100f43df5416726,Quran 2:187,وكلوا واشربوا حتى يتبين لكم الخيط الأبيض من الخيط الأسود من الفجر ثم أتموا الصيام إلى الليل ولا تباشروهن وأنتم عاكفون في المساجد إلى قوله يتقون,nindex.php?page=tafseer&surano=2&ayano=187,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=2&ayano=187,['bukhari-04239']
ab2c788b22be5d22812fd50f3840fcaa,Quran 22:25,العاكف,nindex.php?page=tafseer&surano=22&ayano=25,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=22&ayano=25,['bukhari-04239']
add5c7bac7a2c3e8dac6aa3c81486290,Quran 2:187,الخيط الأبيض من الخيط الأسود,nindex.php?page=tafseer&surano=2&ayano=187,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=2&ayano=187,['bukhari-04240']
c3f816f21a331a02e3584f28462ec589,Quran 2:189,وليس البر بأن تأتوا البيوت من ظهورها ولكن البر من اتقى وأتوا البيوت من أبوابها واتقوا الله لعلكم تفلحون,nindex.php?page=tafseer&surano=2&ayano=189,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=2&ayano=189,['bukhari-04242']
a24566585ac4ec4b1d69c0830efe706f,Quran 2:193,وقاتلوهم حتى لا تكون فتنة ويكون الدين لله فإن انتهوا فلا عدوان إلا على الظالمين,nindex.php?page=tafseer&surano=2&ayano=193,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=2&ayano=193,['bukhari-04243']
712fe23b481010073a110bfbf341a976,Quran 2:193,وقاتلوهم حتى لا تكون فتنة,nindex.php?page=tafseer&surano=2&ayano=193,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=2&ayano=193,"['bukhari-06682', 'bukhari-04243']"
7bb0fbc43ea0e90d19ddc45e6eb71dc0,Quran 2:196,فمن تمتع بالعمرة إلى الحج,nindex.php?page=tafseer&surano=2&ayano=196,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=2&ayano=196,['bukhari-04246']
33976deba32a508789826f30508a5b1e,Quran 2:201,ومنهم من يقول ربنا آتنا في الدنيا حسنة وفي الآخرة حسنة وقنا عذاب النار,nindex.php?page=tafseer&surano=2&ayano=201,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=2&ayano=201,['bukhari-04250']
8659c961398f62d358654e3691cdea12,Quran 2:201,ربنا آتنا في الدنيا حسنة وفي الآخرة حسنة وقنا عذاب النار,nindex.php?page=tafseer&surano=2&ayano=201,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=2&ayano=201,['bukhari-04250']
c0f926b5c4a77fdde26c8e96b1a7aa8c,Quran 2:214,أم حسبتم أن تدخلوا الجنة ولما يأتكم مثل الذين خلوا من قبلكم مستهم البأساء والضراء إلى قريب,nindex.php?page=tafseer&surano=2&ayano=214,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=2&ayano=214,['bukhari-04252']
bedc4d49984ec3e9a5e6434eb7695307,Quran 2:214,حتى يقول الرسول والذين آمنوا معه متى نصر الله ألا إن نصر الله قريب,nindex.php?page=tafseer&surano=2&ayano=214,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=2&ayano=214,['bukhari-04252']
031e58e34c8a1cf7d3f282c2a3feb0e5,Quran 2:223,نساؤكم حرث لكم فأتوا حرثكم أنى شئتم وقدموا لأنفسكم,nindex.php?page=tafseer&surano=2&ayano=223,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=2&ayano=223,['bukhari-04253']
0696093d4cb1ae221e2e1e61dc2f656d,Quran 2:232,وإذا طلقتم النساء فبلغن أجلهن فلا تعضلوهن أن ينكحن أزواجهن,nindex.php?page=tafseer&surano=2&ayano=232,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=2&ayano=232,['bukhari-04255']
571bbccbcd90be57394e96f511a2c80f,Quran 2:240,غير إخراج,nindex.php?page=tafseer&surano=2&ayano=240,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=2&ayano=240,"['bukhari-05029', 'bukhari-04257']"
64f7c3fb68603e6b4f461fe22cb399b6,Quran 2:238,حافظوا على الصلوات والصلاة الوسطى,nindex.php?page=tafseer&surano=2&ayano=238,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=2&ayano=238,['bukhari-04259']
b79139723edcd99b11180b6e086493b2,Quran 2:238,وقوموا لله قانتين,nindex.php?page=tafseer&surano=2&ayano=238,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=2&ayano=238,['bukhari-04260']
53ee7628ac0d24b692b8d82a07022644,Quran 2:239,فإن خفتم فرجالا أو ركبانا فإذا أمنتم فاذكروا الله كما علمكم ما لم تكونوا تعلمون,nindex.php?page=tafseer&surano=2&ayano=239,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=2&ayano=239,['bukhari-04261']
53b3b5cc955781012c218e74882895a8,Quran 2:255,كرسيه,nindex.php?page=tafseer&surano=2&ayano=255,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=2&ayano=255,['bukhari-04261']
0f47ec6a1bf7877091bd1cb44a31e7f1,Quran 2:247,بسطة,nindex.php?page=tafseer&surano=2&ayano=247,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=2&ayano=247,['bukhari-04261']
b43d08965f839cefcf56114a9c8df51b,Quran 2:250,أفرغ,nindex.php?page=tafseer&surano=2&ayano=250,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=2&ayano=250,['bukhari-04261']
adff334f1bc88b84536d7b82eff82298,Quran 2:255,ولا يئوده,nindex.php?page=tafseer&surano=2&ayano=255,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=2&ayano=255,['bukhari-04261']
c9f4728e7732a3205320166f33ab1f6b,Quran 2:259,يتسنه,nindex.php?page=tafseer&surano=2&ayano=259,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=2&ayano=259,['bukhari-04261']
76560490f0fb03df604e686612aa3ccb,Quran 2:258,فبهت,nindex.php?page=tafseer&surano=2&ayano=258,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=2&ayano=258,['bukhari-04261']
36a919f6aba57f27ade8ecc5150f089a,Quran 2:259,خاوية,nindex.php?page=tafseer&surano=2&ayano=259,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=2&ayano=259,['bukhari-04261']
43e754c99c064d0873d7b7c9f7ffa6fc,Quran 2:259,ننشرها,nindex.php?page=tafseer&surano=2&ayano=259,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=2&ayano=259,['bukhari-04261']
3482d6ae6f4c6e1b52c6acf20a13b713,Quran 2:264,صلدا,nindex.php?page=tafseer&surano=2&ayano=264,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=2&ayano=264,['bukhari-04261']
7ba4575d0dcccd2f0d46722d0afaa61c,Quran 2:265,وابل,nindex.php?page=tafseer&surano=2&ayano=265,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=2&ayano=265,['bukhari-04261']
087cf5aeb1bfa580fea9371ed95573de,Quran 2:260,فصرهن,nindex.php?page=tafseer&surano=2&ayano=260,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=2&ayano=260,['bukhari-04263']
85388f22f4568169ae7d2270e47f3e13,Quran 2:260,رب أرني كيف تحيي الموتى قال أولم تؤمن قال بلى ولكن ليطمئن قلبي,nindex.php?page=tafseer&surano=2&ayano=260,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=2&ayano=260,['bukhari-04263']
533560bd36c1e005edd69d87f720ee70,Quran 2:266,أيود أحدكم أن تكون له جنة من نخيل وأعناب إلى قوله لعلكم تتفكرون,nindex.php?page=tafseer&surano=2&ayano=266,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=2&ayano=266,['bukhari-04264']
0bf525c231fbbaaa7fc0a36a6f448716,Quran 47:37,فيحفكم,nindex.php?page=tafseer&surano=47&ayano=37,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=47&ayano=37,['bukhari-04265']
594446839a4101796e69117ee7df94a3,Quran 2:276,يمحق الله الربا,nindex.php?page=tafseer&surano=2&ayano=276,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=2&ayano=276,['bukhari-04267']
9d95d5d16173223699e07c0dd2dfb027,Quran 2:281,واتقوا يوما ترجعون فيه إلى الله,nindex.php?page=tafseer&surano=2&ayano=281,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=2&ayano=281,['bukhari-04270']
46d806ad2a90f8d3e6396529ab1285b9,Quran 2:284,وإن تبدوا ما في أنفسكم أو تخفوه يحاسبكم به الله فيغفر لمن يشاء ويعذب من يشاء والله على كل شيء قدير,nindex.php?page=tafseer&surano=2&ayano=284,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=2&ayano=284,['bukhari-04271']
b59a7c5156553b29f1c9031d92bc7c83,Quran 2:284,وإن تبدوا ما في أنفسكم أو تخفوه,nindex.php?page=tafseer&surano=2&ayano=284,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=2&ayano=284,['bukhari-04271']
